#
#   VizieR Astronomical Server vizier.cds.unistra.fr
#    Date: 2022-08-10T21:36:46 [V1.99+ (14-Oct-2013)]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	votable-version=1.99+ (14-Oct-2013)	
#INFO	-ref=VIZ62f40c182a5db4	
#INFO	-out.max=unlimited	
#INFO	queryParameters=34	
#-oc.form=dec
#-out.max=unlimited
#-nav=cat:J/AJ/159/60&tab:{J/AJ/159/60/table1}&key:source=J/AJ/159/60/table1&HTTPPRM:&
#-source=J/AJ/159/60/table1
#-order=I
#-out=TIC
#-out=Outbst
#-out=Flare
#-out=tpeak
#-out=e_tpeak
#-out=E_tpeak
#-out=Amp
#-out=e_Amp
#-out=E_Amp
#-out=FWHMdt
#-out=e_FWHMdt
#-out=E_FWHMdt
#-out=Ebol
#-out=e_Ebol
#-out=E_Ebol
#-out=MCME
#-out=e_MCME
#-out=E_MCME
#-out=Tmag
#-out=Teff
#-out=Rad
#-out=logg
#-out=SpT
#-out=Prot-t
#-out=Prot-k
#-out=Prot
#-out=Chem
#-out=O3cons
#-out=O3perm
#

#RESOURCE=yCat_51590060
#Name: J/AJ/159/60
#Title: 8695 flares from 1228 stars in TESS sectors 1 & 2 (Gunther+, 2020)
#Table	J_AJ_159_60_table1:
#Name: J/AJ/159/60/table1
#Title: Catalog of all individual flares found in the Transiting Exoplanet Survey Satellite (TESS) sectors 1 and 2
#Column	TIC	(I9)	[2760232/471015484] TESS input catalog identifier	[ucd=meta.id;meta.main]
#Column	Outbst	(I2)	[1/58] Outburst number	[ucd=meta.id]
#Column	Flare	(I1)	[1/5] Flare number	[ucd=meta.id]
#Column	tpeak	(F14.6)	[2458325/2458382] Peak time, posterior median, flare, Barycentric Julian Date	[ucd=time.epoch;stat.median]
#Column	e_tpeak	(F9.6)	[2e-6/0.046] Lower uncertainty on tpeak	[ucd=stat.error]
#Column	E_tpeak	(F9.6)	[2e-6/0.065] Upper uncertainty on tpeak	[ucd=stat.error;stat.max]
#Column	Amp	(F8.5)	[0.00065/16] Flare amplitude, relative	[ucd=src.var.amplitude;arith.ratio]
#Column	e_Amp	(F8.5)	[7e-5/3.4] Lower uncertainty on Amp	[ucd=stat.error]
#Column	E_Amp	(F8.5)	[7e-5/1.5] Upper uncertainty on Amp	[ucd=stat.error;stat.max]
#Column	FWHMdt	(F8.5)	[0.0001/0.08] Full-width at half-maximum, flare duration	[ucd=time.interval]
#Column	e_FWHMdt	(F8.5)	[2e-05/0.05] Lower uncertainty on FWHMdt	[ucd=stat.error]
#Column	E_FWHMdt	(F8.5)	[2e-05/0.08] Upper uncertainty on FWHMdt	[ucd=stat.error;stat.max]
#Column	Ebol	(E9.2)	[1e+30/9e+36]? Bolometric energy, flare; in erg units	[ucd=phys.energy]
#Column	e_Ebol	(E9.2)	[1e+30/2e+36]? Lower uncertainty on Ebol	[ucd=stat.error]
#Column	E_Ebol	(E9.2)	[1e+30/4e+36]? Upper uncertainty on Ebol	[ucd=stat.error;stat.max]
#Column	MCME	(E9.2)	[1e+18/3e+22]? Possible mass of a coronal mass ejection post flare	[ucd=phys.mass]
#Column	e_MCME	(E9.2)	[1e+18/3e+22]? Lower uncertainty on MCME	[ucd=stat.error]
#Column	E_MCME	(E9.2)	[1e+19/2e+24]? Upper uncertainty on MCME	[ucd=stat.error;stat.max]
#Column	Tmag	(F8.5)	[3/17] TESS magnitude, star	[ucd=phot.mag;em.opt]
#Column	Teff	(I5)	[2801/31000]? Stellar effective temperature [NULL integer written as an empty string]	[ucd=phys.temperature.effective]
#Column	Rad	(F9.6)	[0.1/46]? Stellar radius	[ucd=phys.size.radius]
#Column	logg	(F8.5)	[3.6/5.6]? Log, surface gravity	[ucd=phys.gravity]
#Column	SpT	(A6)	Spectral Type	[ucd=src.spType]
#Column	Prot-t	(F9.6)	[0.003/5]? Rotation period extracted, TESS	[ucd=time.period]
#Column	Prot-k	(F9.6)	[0.5/46]? Rotation period extracted, KELT	[ucd=time.period]
#Column	Prot	(F9.6)	[0.003/39]? Accepted rotational period	[ucd=time.period]
#Column	Chem	(I1)	[0/1] Trigger prebiotic chemistry code (1=yes; 122 occurrences)	[ucd=meta.code]
#Column	O3cons	(I1)	[0/1] Ozone depletion, conservative threshold code (1=yes; 340 occurrences)	[ucd=meta.code]
#Column	O3perm	(I1)	[0/1] Ozone depletion, permissive threshold code (1=yes; 1291 occurrences)	[ucd=meta.code]
TIC|Outbst|Flare|tpeak|e_tpeak|E_tpeak|Amp|e_Amp|E_Amp|FWHMdt|e_FWHMdt|E_FWHMdt|Ebol|e_Ebol|E_Ebol|MCME|e_MCME|E_MCME|Tmag|Teff|Rad|logg|SpT|Prot-t|Prot-k|Prot|Chem|O3cons|O3perm
370282727| 3|1|2458330.945550| 0.000102| 0.000106| 0.09916| 0.01012| 0.01310| 0.00117| 0.00024| 0.00024|         |         |         |         |         |         |12.20500|     |         |        |      | 0.781307|         | 0.781307|0|0|0
370282727| 4|1|2458336.217189| 0.000195| 0.000221| 0.02780| 0.00542| 0.00711| 0.00246| 0.00075| 0.00092|         |         |         |         |         |         |12.20500|     |         |        |      | 0.781307|         | 0.781307|0|0|0
370282727| 5|1|2458336.717939| 0.000045| 0.000046| 0.29056| 0.00789| 0.00790| 0.00190| 0.00013| 0.00013|         |         |         |         |         |         |12.20500|     |         |        |      | 0.781307|         | 0.781307|0|0|0
370282727| 5|2|2458336.730148| 0.001360| 0.001008| 0.06408| 0.00398| 0.00387| 0.02949| 0.00242| 0.00316|         |         |         |         |         |         |12.20500|     |         |        |      | 0.781307|         | 0.781307|0|0|0
370282727| 6|1|2458337.209318| 0.000112| 0.000128| 0.06235| 0.00395| 0.00422| 0.00326| 0.00034| 0.00036|         |         |         |         |         |         |12.20500|     |         |        |      | 0.781307|         | 0.781307|0|0|0
370282727| 7|1|2458342.376682| 0.000031| 0.000031| 0.33380| 0.04525| 0.04549| 0.00049| 0.00008| 0.00010|         |         |         |         |         |         |12.20500|     |         |        |      | 0.781307|         | 0.781307|0|0|0
370282727| 8|1|2458344.237054| 0.000432| 0.000546| 0.02706| 0.00342| 0.00364| 0.00657| 0.00136| 0.00185|         |         |         |         |         |         |12.20500|     |         |        |      | 0.781307|         | 0.781307|0|0|0
370282727| 9|1|2458345.934725| 0.000092| 0.000081| 0.09424| 0.01017| 0.01582| 0.00144| 0.00036| 0.00038|         |         |         |         |         |         |12.20500|     |         |        |      | 0.781307|         | 0.781307|0|0|0
370282727|10|1|2458352.916570| 0.000127| 0.000110| 0.06607| 0.00792| 0.01243| 0.00162| 0.00038| 0.00036|         |         |         |         |         |         |12.20500|     |         |        |      | 0.781307|         | 0.781307|0|0|0
370325560| 1|1|2458352.990936| 0.000455| 0.000505| 0.00747| 0.00107| 0.00117| 0.00850| 0.00215| 0.00336| 1.50e+34| 3.00e+33| 3.85e+33| 4.83e+20| 4.50e+20| 5.25e+21|10.51270| 5858| 0.968030| 4.49160|FGK   |         |10.955300|10.955300|0|0|0
370326489| 2|1|2458337.566868| 0.000131| 0.000127| 0.12861| 0.02187| 0.03532| 0.00200| 0.00067| 0.00077|         |         |         |         |         |         |13.81840|     |         |        |      | 0.328619|         | 0.328619|0|0|0
370326489| 3|1|2458340.002201| 0.000203| 0.000228| 0.11404| 0.01077| 0.01179| 0.00503| 0.00091| 0.00101|         |         |         |         |         |         |13.81840|     |         |        |      | 0.328619|         | 0.328619|0|0|0
373985178| 1|1|2458366.584908| 0.000456| 0.000470| 0.17755| 0.03099| 0.03702| 0.00566| 0.00161| 0.00198| 2.80e+32| 4.05e+31| 7.64e+31| 3.16e+19| 2.97e+19| 5.47e+20|13.86600| 2980| 0.164523| 5.13709|M4-M10| 2.638325|         | 2.638325|0|0|0
374912345| 1|1|2458362.325615| 0.000611| 0.000673| 0.00246| 0.00019| 0.00017| 0.02872| 0.00389| 0.00455| 6.72e+34| 1.06e+34| 7.93e+33| 1.57e+21| 1.47e+21| 4.80e+22| 7.73910| 6871|         |        |FGK   | 0.245116|         | 0.245116|0|0|0
374912345| 1|2|2458362.291939| 0.001045| 0.001060| 0.00180| 0.00017| 0.00020| 0.02966| 0.00945| 0.02039| 4.46e+34| 1.14e+34| 1.81e+34| 5.08e+20| 4.48e+20| 1.15e+22| 7.73910| 6871|         |        |FGK   | 0.245116|         | 0.245116|0|0|0
375034557| 1|1|2458360.095985| 0.000401| 0.000406| 0.00333| 0.00025| 0.00024| 0.02356| 0.00214| 0.00226| 1.88e+34| 2.43e+33| 2.32e+33| 5.69e+20| 5.43e+20| 9.38e+21| 5.64390| 5913| 1.046350| 4.43214|FGK   | 1.691470|27.151800| 1.691470|0|0|0
375034557| 1|2|2458360.087219| 0.000066| 0.000066| 0.00511| 0.00021| 0.00022| 0.00338| 0.00031| 0.00034| 4.98e+33| 4.61e+32| 5.26e+32| 2.08e+20| 2.02e+20| 5.26e+21| 5.64390| 5913| 1.046350| 4.43214|FGK   | 1.691470|27.151800| 1.691470|0|0|0
375034557| 2|1|2458364.755089| 0.000178| 0.000167| 0.00226| 0.00015| 0.00016| 0.00435| 0.00049| 0.00057| 2.96e+33| 2.40e+32| 4.19e+32| 2.40e+20| 2.25e+20| 7.32e+21| 5.64390| 5913| 1.046350| 4.43214|FGK   | 1.691470|27.151800| 1.691470|0|0|0
375034557| 3|1|2458371.279343| 0.000067| 0.000078| 0.00366| 0.00034| 0.00042| 0.00193| 0.00035| 0.00037| 1.94e+33| 2.08e+32| 1.92e+32| 1.62e+20| 1.47e+20| 4.28e+21| 5.64390| 5913| 1.046350| 4.43214|FGK   | 1.691470|27.151800| 1.691470|0|0|0
375034557| 4|1|2458372.474987| 0.000167| 0.000185| 0.00243| 0.00022| 0.00024| 0.00430| 0.00075| 0.00087| 3.20e+33| 4.05e+32| 5.43e+32| 2.53e+20| 2.34e+20| 8.44e+21| 5.64390| 5913| 1.046350| 4.43214|FGK   | 1.691470|27.151800| 1.691470|0|0|0
375034557| 5|1|2458375.381867| 0.000115| 0.000121| 0.00271| 0.00023| 0.00026| 0.00326| 0.00059| 0.00067| 2.29e+33| 3.04e+32| 3.77e+32| 1.65e+20| 1.47e+20| 4.61e+21| 5.64390| 5913| 1.046350| 4.43214|FGK   | 1.691470|27.151800| 1.691470|0|0|0
375035131| 1|1|2458329.205122| 0.000130| 0.000130| 0.17116| 0.01199| 0.01288| 0.00371| 0.00044| 0.00055| 2.28e+33| 1.66e+32| 2.48e+32| 1.58e+20| 1.54e+20| 1.79e+21|13.45810| 3226| 0.430774| 4.79871|M0-M4 | 0.928798|         | 0.928798|0|0|0
375035131| 2|1|2458330.946152| 0.000314| 0.000423| 0.05791| 0.01068| 0.01246| 0.00340| 0.00095| 0.00126| 6.69e+32| 1.28e+32| 1.47e+32| 6.90e+19| 6.59e+19| 9.10e+20|13.45810| 3226| 0.430774| 4.79871|M0-M4 | 0.928798|         | 0.928798|0|0|0
375035131| 2|2|2458330.934303| 0.000273| 0.000269| 0.06760| 0.00998| 0.01175| 0.00388| 0.00100| 0.00126| 7.89e+32| 1.55e+32| 1.53e+32| 7.60e+19| 7.38e+19| 1.47e+21|13.45810| 3226| 0.430774| 4.79871|M0-M4 | 0.928798|         | 0.928798|0|0|0
375035131| 4|1|2458336.851750| 0.000536| 0.000739| 0.04486| 0.00808| 0.00888| 0.00748| 0.00223| 0.00366| 1.11e+33| 2.63e+32| 2.12e+32| 1.11e+20| 1.05e+20| 2.97e+21|13.45810| 3226| 0.430774| 4.79871|M0-M4 | 0.928798|         | 0.928798|0|0|0
375035131| 5|1|2458339.734667| 0.000140| 0.000152| 0.09726| 0.01093| 0.01250| 0.00296| 0.00055| 0.00065| 1.08e+33| 1.62e+32| 1.36e+32| 9.16e+19| 8.86e+19| 1.14e+21|13.45810| 3226| 0.430774| 4.79871|M0-M4 | 0.928798|         | 0.928798|0|0|0
375035131| 6|1|2458344.996349| 0.000471| 0.000581| 0.04810| 0.00876| 0.00984| 0.00602| 0.00180| 0.00254| 1.09e+33| 2.82e+32| 3.11e+32| 1.17e+20| 1.08e+20| 3.14e+21|13.45810| 3226| 0.430774| 4.79871|M0-M4 | 0.928798|         | 0.928798|0|0|0
375035131| 1|1|2458376.243209| 0.000667| 0.000584| 0.06833| 0.00668| 0.00616| 0.01338| 0.00263| 0.00306| 3.53e+33| 7.17e+32| 4.97e+32| 2.08e+20| 1.99e+20| 4.06e+21|13.45810| 3226| 0.430774| 4.79871|M0-M4 | 0.928798|         | 0.928798|0|0|0
375035131| 2|1|2458377.843066| 0.000102| 0.000112| 0.15110| 0.01774| 0.02123| 0.00252| 0.00050| 0.00059| 1.20e+33| 1.39e+32| 1.46e+32| 6.74e+19| 5.76e+19| 1.39e+21|13.45810| 3226| 0.430774| 4.79871|M0-M4 | 0.928798|         | 0.928798|0|0|0
375035131| 3|1|2458378.734091| 0.000324| 0.000358| 0.07522| 0.00786| 0.00817| 0.00879| 0.00195| 0.00237| 2.48e+33| 4.22e+32| 6.65e+32| 1.51e+20| 1.44e+20| 3.28e+21|13.45810| 3226| 0.430774| 4.79871|M0-M4 | 0.928798|         | 0.928798|0|0|0
375035131| 3|2|2458378.751458| 0.000755| 0.000762| 0.06072| 0.00630| 0.00642| 0.01446| 0.00263| 0.00389| 2.90e+33| 5.11e+32| 1.12e+33| 1.62e+20| 1.58e+20| 5.89e+21|13.45810| 3226| 0.430774| 4.79871|M0-M4 | 0.928798|         | 0.928798|0|0|0
375058105| 1|1|2458355.196048| 0.000328| 0.000405| 0.00390| 0.00035| 0.00037| 0.00712| 0.00099| 0.00118| 8.36e+32| 9.31e+31| 1.10e+32| 9.98e+19| 9.12e+19| 8.44e+20| 8.46060| 4114| 0.664335| 4.59947|FGK   |         |         |         |0|0|0
375058105| 3|1|2458363.618408| 0.000267| 0.000306| 0.00581| 0.00060| 0.00061| 0.00545| 0.00091| 0.00114| 9.14e+32| 1.06e+32| 1.69e+32| 1.09e+20| 1.05e+20| 2.17e+21| 8.46060| 4114| 0.664335| 4.59947|FGK   |         |         |         |0|0|0
375058105| 4|1|2458364.357072| 0.000067| 0.000080| 0.01274| 0.00127| 0.00156| 0.00175| 0.00028| 0.00031| 6.87e+32| 5.32e+31| 8.08e+31| 8.11e+19| 7.69e+19| 1.80e+21| 8.46060| 4114| 0.664335| 4.59947|FGK   |         |         |         |0|0|0
375058105| 5|1|2458369.073535| 0.000105| 0.000112| 0.00806| 0.00086| 0.00099| 0.00249| 0.00041| 0.00048| 5.97e+32| 7.27e+31| 6.17e+31| 7.01e+19| 6.71e+19| 1.60e+21| 8.46060| 4114| 0.664335| 4.59947|FGK   |         |         |         |0|0|0
375058105| 6|1|2458369.796385| 0.000477| 0.000537| 0.00310| 0.00054| 0.00061| 0.00393| 0.00098| 0.00127| 3.18e+32| 4.96e+31| 7.14e+31| 3.55e+19| 3.36e+19| 5.12e+20| 8.46060| 4114| 0.664335| 4.59947|FGK   |         |         |         |0|0|0
375058105|10|1|2458380.040270| 0.000330| 0.000361| 0.00509| 0.00059| 0.00063| 0.00564| 0.00107| 0.00135| 8.82e+32| 1.26e+32| 1.44e+32| 9.61e+19| 8.99e+19| 1.17e+21| 8.46060| 4114| 0.664335| 4.59947|FGK   |         |         |         |0|0|0
376931811| 1|1|2458327.452462| 0.000067| 0.000070| 1.10489| 0.06041| 0.06389| 0.00227| 0.00020| 0.00021|         |         |         |         |         |         |14.75200|     | 0.149000| 5.14513|      | 0.420244|         | 0.420244|0|0|0
376931811| 2|1|2458330.425404| 0.000107| 0.000105| 0.54325| 0.05421| 0.06585| 0.00235| 0.00041| 0.00043|         |         |         |         |         |         |14.75200|     | 0.149000| 5.14513|      | 0.420244|         | 0.420244|0|0|0
376931811| 3|1|2458345.189047| 0.000409| 0.000548| 0.21871| 0.07358| 0.20397| 0.00242| 0.00155| 0.00239|         |         |         |         |         |         |14.75200|     | 0.149000| 5.14513|      | 0.420244|         | 0.420244|0|0|0
376931811| 3|2|2458345.193055| 0.000154| 0.000119| 0.60238| 0.11493| 0.23061| 0.00129| 0.00052| 0.00066|         |         |         |         |         |         |14.75200|     | 0.149000| 5.14513|      | 0.420244|         | 0.420244|0|0|0
376931811| 4|1|2458349.815193| 0.000160| 0.000136| 0.44136| 0.06902| 0.12717| 0.00158| 0.00056| 0.00055|         |         |         |         |         |         |14.75200|     | 0.149000| 5.14513|      | 0.420244|         | 0.420244|0|0|0
376935746| 1|1|2458373.980108| 0.000183| 0.000164| 0.08223| 0.00438| 0.00459| 0.00607| 0.00078| 0.00083| 2.69e+32| 2.92e+31| 2.99e+31| 4.89e+19| 4.69e+19| 8.97e+20|12.63760| 3099| 0.187965| 5.08658|M4-M10| 0.738520|         | 0.738520|0|0|0
376935746| 2|1|2458375.616219| 0.000101| 0.000086| 0.11565| 0.01387| 0.01996| 0.00163| 0.00032| 0.00033| 9.96e+31| 1.22e+31| 1.01e+31| 2.49e+19| 2.21e+19| 5.98e+20|12.63760| 3099| 0.187965| 5.08658|M4-M10| 0.738520|         | 0.738520|0|0|0
376935746| 3|1|2458376.990024| 0.000574| 0.000482| 0.03093| 0.00405| 0.00440| 0.00873| 0.00180| 0.00228| 1.51e+32| 2.03e+31| 2.66e+31| 2.70e+19| 2.61e+19| 3.30e+20|12.63760| 3099| 0.187965| 5.08658|M4-M10| 0.738520|         | 0.738520|0|0|0
377017343| 2|1|2458336.770751| 0.000215| 0.000205| 0.13355| 0.01899| 0.02185| 0.00353| 0.00076| 0.00094|         |         |         |         |         |         |14.20200|     |         |        |      | 0.758075|         | 0.758075|0|0|0
377017343| 2|2|2458336.814103| 0.000543| 0.000659| 0.09431| 0.00915| 0.00959| 0.01335| 0.00195| 0.00236|         |         |         |         |         |         |14.20200|     |         |        |      | 0.758075|         | 0.758075|0|0|0
377017343| 3|1|2458341.047000| 0.000271| 0.000175| 0.12706| 0.02888| 0.06071| 0.00152| 0.00065| 0.00068|         |         |         |         |         |         |14.20200|     |         |        |      | 0.758075|         | 0.758075|0|0|0
377017343| 4|1|2458352.497144| 0.000282| 0.000352| 0.08821| 0.01369| 0.01635| 0.00515| 0.00136| 0.00179|         |         |         |         |         |         |14.20200|     |         |        |      | 0.758075|         | 0.758075|0|0|0
377017343| 1|1|2458358.971009| 0.000318| 0.000443| 0.11795| 0.01914| 0.02217| 0.00336| 0.00096| 0.00137|         |         |         |         |         |         |14.20200|     |         |        |      | 0.758075|         | 0.758075|0|0|0
377017343| 1|2|2458358.977232| 0.000328| 0.000272| 0.11278| 0.03010| 0.03809| 0.00199| 0.00083| 0.00107|         |         |         |         |         |         |14.20200|     |         |        |      | 0.758075|         | 0.758075|0|0|0
377017343| 1|3|2458359.018464| 0.045594| 0.050196| 0.07952| 0.05844| 0.21617| 0.00036| 0.00031| 0.00104|         |         |         |         |         |         |14.20200|     |         |        |      | 0.758075|         | 0.758075|0|0|0
381855507| 1|1|2458334.551590| 0.000374| 0.000421| 0.00295| 0.00045| 0.00050| 0.00573| 0.00169| 0.00220| 1.57e+34| 4.17e+33| 3.15e+33| 4.92e+20| 4.63e+20| 5.91e+21| 8.36390| 6390| 1.577550| 4.14931|FGK   | 1.616826|         | 1.616826|0|0|0
381857325| 1|1|2458344.339153| 0.000590| 0.000624| 0.00784| 0.00062| 0.00066| 0.01440| 0.00167| 0.00192| 3.60e+34| 3.49e+33| 2.27e+33| 1.06e+21| 9.89e+20| 4.23e+22|10.19100| 6141| 1.077620| 4.43759|FGK   |         |         |         |0|0|0
381949148| 1|1|2458364.883063| 0.000198| 0.000393| 0.00231| 0.00058| 0.00097| 0.00166| 0.00067| 0.00087|         |         |         |         |         |         | 7.36000|     | 0.594178| 4.65614|      |         |13.255600|13.255600|0|0|0
381977500| 1|1|2458354.957046| 0.000216| 0.000215| 0.32554| 0.01563| 0.01561| 0.00768| 0.00065| 0.00070| 2.46e+34| 1.54e+33| 2.24e+33| 6.40e+20| 6.13e+20| 1.45e+22|14.24310| 3312| 0.634654| 4.62222|M0-M4 | 2.170426|         | 2.170426|0|0|0
381979279| 1|1|2458365.748419| 0.000313| 0.000359| 0.01245| 0.00115| 0.00117| 0.00851| 0.00146| 0.00170| 4.28e+34| 7.08e+33| 6.65e+33| 1.27e+21| 1.17e+21| 1.32e+22|10.35300| 5911| 1.187370|        |FGK   | 1.936430| 2.219020| 1.936430|0|0|0
381979279| 2|1|2458375.146666| 0.000411| 0.000339| 0.02930| 0.00176| 0.00122| 0.01515| 0.00110| 0.00106| 1.53e+35| 1.44e+34| 1.35e+34| 2.05e+21| 1.98e+21| 3.16e+22|10.35300| 5911| 1.187370|        |FGK   | 1.936430| 2.219020| 1.936430|0|0|0
381979279| 2|2|2458375.115203| 0.002462| 0.002237| 0.00561| 0.00036| 0.00041| 0.06443| 0.01340| 0.01109| 7.55e+34| 9.78e+33| 8.77e+33| 1.39e+21| 1.35e+21| 3.01e+22|10.35300| 5911| 1.187370|        |FGK   | 1.936430| 2.219020| 1.936430|0|0|0
381979279| 2|3|2458375.154293| 0.000715| 0.000681| 0.00647| 0.00141| 0.00170| 0.01245| 0.00415| 0.00446| 2.38e+34| 8.95e+33| 1.60e+34| 7.89e+20| 7.66e+20| 2.05e+22|10.35300| 5911| 1.187370|        |FGK   | 1.936430| 2.219020| 1.936430|0|0|0
382068748| 1|1|2458355.118937| 0.000612| 0.000647| 0.00901| 0.00110| 0.00112| 0.00949| 0.00172| 0.00211| 2.43e+34| 3.68e+33| 4.10e+33| 8.98e+20| 8.32e+20| 2.37e+22|10.80670| 5995| 1.015930| 4.46573|FGK   | 3.640889| 1.408390| 3.640889|0|0|0
382157531| 2|1|2458343.365230| 0.000070| 0.000069| 0.54393| 0.02291| 0.02373| 0.00338| 0.00023| 0.00025| 1.97e+33| 1.15e+32| 1.03e+32| 1.38e+20| 1.32e+20| 2.64e+21|14.01710| 3221| 0.225187| 5.02196|M0-M4 | 3.138697|         | 3.138697|0|0|0
382157531| 3|1|2458344.373941| 0.000216| 0.000240| 0.16650| 0.01854| 0.02009| 0.00468| 0.00074| 0.00087| 8.05e+32| 6.58e+31| 1.12e+32| 7.36e+19| 6.99e+19| 1.40e+21|14.01710| 3221| 0.225187| 5.02196|M0-M4 | 3.138697|         | 3.138697|0|0|0
382160308| 1|1|2458370.163303| 0.000146| 0.000143| 0.03693| 0.00248| 0.00254| 0.00488| 0.00054| 0.00060| 2.82e+33| 2.35e+32| 2.82e+32| 1.75e+20| 1.68e+20| 3.57e+21|10.82440| 3767| 0.617725| 4.63630|M0-M4 |         |         |         |0|0|0
382200946| 1|1|2458325.727710| 0.000338| 0.000482| 0.04159| 0.00999| 0.01390| 0.00316| 0.00128| 0.00165|         |         |         |         |         |         |13.01000|     |         |        |      | 0.836000|         | 0.836000|0|0|0
382200946| 2|1|2458333.742678| 0.000090| 0.000086| 0.13788| 0.01093| 0.01258| 0.00218| 0.00033| 0.00035|         |         |         |         |         |         |13.01000|     |         |        |      | 0.836000|         | 0.836000|0|0|0
382243958| 1|1|2458331.018049| 0.000029| 0.000026| 0.43288| 0.02379| 0.02780| 0.00154| 0.00013| 0.00013|         |         |         |         |         |         |12.97500|     |         |        |      |         |         |         |0|0|0
382243958| 1|1|2458375.817617| 0.000281| 0.000340| 0.05262| 0.00697| 0.00844| 0.00443| 0.00086| 0.00101|         |         |         |         |         |         |12.97500|     |         |        |      |         |         |         |0|0|0
382258517| 1|1|2458325.457344| 0.000170| 0.000182| 0.01167| 0.00082| 0.00088| 0.00449| 0.00053| 0.00057|         |         |         |         |         |         | 9.41200|     | 0.598409| 4.65255|      | 3.138697|         | 3.138697|0|0|0
382258517| 2|1|2458325.974609| 0.000109| 0.000123| 0.01426| 0.00158| 0.00211| 0.00229| 0.00075| 0.00068|         |         |         |         |         |         | 9.41200|     | 0.598409| 4.65255|      | 3.138697|         | 3.138697|0|0|0
382258517| 2|2|2458325.979524| 0.000811| 0.000792| 0.00578| 0.00102| 0.00110| 0.01289| 0.00284| 0.00303|         |         |         |         |         |         | 9.41200|     | 0.598409| 4.65255|      | 3.138697|         | 3.138697|0|0|0
382258517| 3|1|2458327.711369| 0.000561| 0.000763| 0.00605| 0.00111| 0.00128| 0.00542| 0.00201| 0.00231|         |         |         |         |         |         | 9.41200|     | 0.598409| 4.65255|      | 3.138697|         | 3.138697|0|0|0
382258517| 4|1|2458327.909664| 0.000019| 0.000019| 0.41064| 0.00568| 0.00709| 0.00196| 0.00012| 0.00011|         |         |         |         |         |         | 9.41200|     | 0.598409| 4.65255|      | 3.138697|         | 3.138697|0|0|0
382258517| 4|2|2458327.913255| 0.000070| 0.000063| 0.20195| 0.00483| 0.00490| 0.00911| 0.00023| 0.00022|         |         |         |         |         |         | 9.41200|     | 0.598409| 4.65255|      | 3.138697|         | 3.138697|0|0|0
382258517| 5|1|2458328.134819| 0.000205| 0.000255| 0.01153| 0.00111| 0.00119| 0.00493| 0.00085| 0.00103|         |         |         |         |         |         | 9.41200|     | 0.598409| 4.65255|      | 3.138697|         | 3.138697|0|0|0
382258517| 6|1|2458328.875420| 0.001563| 0.001595| 0.01178| 0.00132| 0.00132| 0.03678| 0.00457| 0.00556|         |         |         |         |         |         | 9.41200|     | 0.598409| 4.65255|      | 3.138697|         | 3.138697|0|0|0
382258517| 6|2|2458328.859243| 0.000017| 0.000016| 0.12971| 0.00422| 0.00659| 0.00174| 0.00021| 0.00016|         |         |         |         |         |         | 9.41200|     | 0.598409| 4.65255|      | 3.138697|         | 3.138697|0|0|0
382258517| 6|3|2458328.820628| 0.002368| 0.005111| 0.00452| 0.00069| 0.00073| 0.06406| 0.01917| 0.01272|         |         |         |         |         |         | 9.41200|     | 0.598409| 4.65255|      | 3.138697|         | 3.138697|0|0|0
382258517| 6|4|2458328.862781| 0.000416| 0.000476| 0.01015| 0.00189| 0.00233| 0.00742| 0.00233| 0.00242|         |         |         |         |         |         | 9.41200|     | 0.598409| 4.65255|      | 3.138697|         | 3.138697|0|0|0
382258517| 7|1|2458329.389180| 0.000037| 0.000038| 0.06249| 0.00172| 0.00175| 0.00176| 0.00010| 0.00011|         |         |         |         |         |         | 9.41200|     | 0.598409| 4.65255|      | 3.138697|         | 3.138697|0|0|0
382258517| 7|2|2458329.485540| 0.000088| 0.000080| 0.01836| 0.00160| 0.00201| 0.00192| 0.00034| 0.00035|         |         |         |         |         |         | 9.41200|     | 0.598409| 4.65255|      | 3.138697|         | 3.138697|0|0|0
382258517| 8|1|2458329.999259| 0.000369| 0.001678| 0.05082| 0.00562| 0.00673| 0.00263| 0.00037| 0.00035|         |         |         |         |         |         | 9.41200|     | 0.598409| 4.65255|      | 3.138697|         | 3.138697|0|0|0
382258517| 8|2|2458329.976199| 0.000168| 0.000221| 0.01161| 0.00115| 0.00126| 0.00453| 0.00083| 0.00101|         |         |         |         |         |         | 9.41200|     | 0.598409| 4.65255|      | 3.138697|         | 3.138697|0|0|0
382258517|10|1|2458331.936079| 0.000161| 0.000255| 0.00890| 0.00153| 0.00302| 0.00335| 0.00161| 0.00289|         |         |         |         |         |         | 9.41200|     | 0.598409| 4.65255|      | 3.138697|         | 3.138697|0|0|0
382258517|11|1|2458332.533519| 0.000334| 0.000351| 0.00801| 0.00072| 0.00074| 0.01003| 0.00208| 0.00246|         |         |         |         |         |         | 9.41200|     | 0.598409| 4.65255|      | 3.138697|         | 3.138697|0|0|0
382258517|12|1|2458334.681213| 0.000055| 0.000057| 0.04210| 0.00135| 0.00137| 0.00287| 0.00020| 0.00023|         |         |         |         |         |         | 9.41200|     | 0.598409| 4.65255|      | 3.138697|         | 3.138697|0|0|0
